setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A6545,GOLD,2008-04-08T13:00:00+00:00,2008-04-09T14:00:00+00:00,2008-04-09T14:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,919.3,923.5,923.505,912.1,,1.71,,sl,923.505,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,31.0,25.0,6,premium,1.0,True,8.0,4.0,0.0,2.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-04-08T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.09,1.61,1.08,marginal,1.059,0.859,1.174,3.492857,0.649,0,False,,,,,False,13,bullish,against_trend,False,True,bearish,910.3,70.3,False,False,False,2008-04-08T12:00:00+00:00,1,2008-04-08T12:00:00+00:00,SHORT,,aligned,67.7,False,0,fresh,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6546,GOLD,2008-04-09T15:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,908.3,903.8,903.795,917.0,,1.93,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-09T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.73,2.02,1.34,marginal,0.906,1.314,0.589,4.414286,0.75,0,False,,,,,False,15,bearish,against_trend,False,True,bullish,926.0,165.4,False,True,False,2008-04-09T14:00:00+00:00,1,2008-04-09T14:00:00+00:00,LONG,,aligned,24.0,False,0,fresh,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6547,GOLD,2008-04-11T06:00:00+00:00,2008-04-11T07:00:00+00:00,2008-04-11T07:00:00+00:00,Asia,bearish,BOS BOS,proximal,924.8,925.8,925.805,921.8,,3.0,,sl,925.805,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,5.0,2.0,4,discount,0.0,,6.0,3.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-11T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.16,1.43,1.43,marginal,0.187,0.187,2.24,2.678571,0.2,0,False,,,,,False,6,bearish,with_trend,False,False,,920.4,48.4,False,False,True,2008-04-11T05:00:00+00:00,1,2008-04-11T05:00:00+00:00,SHORT,,counter,23.3,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6548,GOLD,2008-04-11T09:00:00+00:00,2008-04-11T12:00:00+00:00,2008-04-11T13:00:00+00:00,London,bearish,BOS BOS,proximal,931.7,934.4,934.405,923.5,,3.04,,tp1,923.5,3.031,3.04,1.774,757.75,True,,3.031,-0.0,,,1,1,-1,28.0,20.0,24,premium,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-04-10T08:00:00+00:00,BOS,BOS,holding,False,full,False,0,1.44,1.02,1.02,marginal,0.928,,2.91,2.371429,0.364,2,False,,,,,False,9,bearish,with_trend,False,False,,918.3,80.2,False,False,False,2008-04-11T08:00:00+00:00,1,2008-04-10T15:00:00+00:00,SHORT,,aligned,56.6,False,1,stale,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6549,GOLD,2008-04-14T07:00:00+00:00,2008-04-14T11:00:00+00:00,2008-04-14T11:00:00+00:00,London,bearish,BOS BOS,proximal,923.4,926.7,926.705,918.3,,1.55,,sl,926.705,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,65.0,12.0,11,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-04-11T18:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.9,1.4,1.4,marginal,0.718,,2.872,3.9,0.75,0,False,,,,,False,7,bearish,with_trend,False,False,,914.0,60.6,False,False,False,2008-04-14T06:00:00+00:00,1,2008-04-13T23:00:00+00:00,SHORT,,aligned,53.1,False,2,no_fvg,NY,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6550,GBPUSD,2008-02-15T09:00:00+00:00,2008-02-15T16:00:00+00:00,2008-02-15T18:00:00+00:00,London,bullish,BOS BOS,proximal,1.9581,1.9547,1.9545000000000001,1.9633,,1.53,,friday_flat,1.9594,0.361,1.53,0.0,90.25,True,,0.361,-0.056,,,2,11,-1,57.0,55.0,50,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-13T07:00:00+00:00,BOS,BOS,holding,False,full,False,0,0.56,3.12,3.12,strong,1.514,,3.358,0.002114,0.469,0,False,,,,,False,9,bullish,with_trend,False,False,,1.9737,89.1,False,False,False,2008-02-15T08:00:00+00:00,1,2008-02-13T09:00:00+00:00,LONG,,aligned,17.0,False,2,stale,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6551,GBPUSD,2008-02-15T17:00:00+00:00,2008-02-18T06:00:00+00:00,2008-02-18T07:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.9509,1.9498,1.9496,1.9529,1.9555,1.82,4.18,sl,1.9496,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,148.0,88.0,87,discount,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-12T02:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,0,2.81,2.38,1.58,solid,0.343,,0.42,0.002621,0.333,3,False,,,,,False,17,bullish,with_trend,True,False,,1.9737,98.7,False,False,False,2008-02-15T16:00:00+00:00,1,2008-02-12T13:00:00+00:00,LONG,,aligned,-23.0,False,0,stale,Asia,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6552,GBPUSD,2008-02-15T17:00:00+00:00,2008-02-18T06:00:00+00:00,2008-02-20T07:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.951,1.9442,1.944,1.962,,1.62,,timeout,1.9483,-0.386,-0.386,-0.386,-96.5,False,unresolved:timeout,0.457,-0.829,,,49,-1,-1,142.0,88.0,81,discount,1.0,True,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-02-12T08:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,2.27,1.92,1.28,marginal,1.937,1.908,0.323,0.003407,0.636,1,False,,,,,False,17,bullish,with_trend,True,False,,1.9737,98.3,False,False,False,2008-02-15T16:00:00+00:00,1,2008-02-12T13:00:00+00:00,LONG,,aligned,-22.4,False,0,fresh,London,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6553,GBPUSD,2008-02-20T11:00:00+00:00,2008-02-21T05:00:00+00:00,2008-02-21T08:00:00+00:00,London,bearish,Confirmation BOS,proximal,1.9452,1.9501,1.9503,1.9401,,1.04,,sl,1.9503,-1.0,-1.0,-1.0,-250.0,True,,0.078,-0.588,False,False,3,-1,-1,22.0,21.0,4,discount,0.0,,7.0,4.0,1.0,0.0,1.0,1.0,"structure,sweep,freshness",False,h1_only,2008-02-20T07:00:00+00:00,BOS,Confirm,holding,False,none,True,1,0.8,1.16,1.16,marginal,1.823,,8.377,0.002579,0.489,0,False,,,,,False,11,bearish,with_trend,False,False,,1.9412,14.4,False,False,True,2008-02-20T10:00:00+00:00,1,2008-02-20T08:00:00+00:00,SHORT,,counter,12.9,False,1,no_fvg,London,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6554,GBPUSD,2008-02-20T12:00:00+00:00,2008-02-20T12:00:00+00:00,2008-02-20T13:00:00+00:00,London,bearish,BOS BOS,proximal,1.9435,1.9471,1.9473,1.9401,,0.94,,tp1,1.9401,0.895,0.94,0.0,223.75,True,,0.895,-0.0,,,1,1,-1,3.0,2.0,3,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-02-20T09:00:00+00:00,BOS,BOS,holding,False,none,False,1,1.33,1.46,1.46,marginal,1.236,,1.491,0.00275,0.412,0,False,,,,,False,12,bearish,with_trend,False,False,,1.941,27.5,False,False,True,2008-02-20T11:00:00+00:00,1,2008-02-20T10:00:00+00:00,SHORT,,counter,8.0,False,4,no_fvg,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6555,GBPUSD,2008-02-21T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,1.9434,1.9409,1.9407,1.9488,1.9499,2.16,2.6,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-21T03:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,0.98,2.75,1.83,solid,0.961,0.167,1.755,0.002393,0.478,1,False,,,,,False,9,bearish,against_trend,False,True,bullish,1.9557,78.8,False,False,False,2008-02-21T08:00:00+00:00,1,2008-02-21T07:00:00+00:00,LONG,,aligned,40.3,False,0,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6556,GBPUSD,2008-02-22T14:00:00+00:00,2008-02-22T14:00:00+00:00,2008-02-22T18:00:00+00:00,NY,bullish,BOS BOS,proximal,1.9677,1.9649,1.9647000000000001,1.9723,,1.64,,friday_flat,1.9677,0.0,-1.0,-1.0,0.0,True,,0.3,-0.833,,,4,-1,-1,3.0,1.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-22T11:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.55,1.3,1.3,marginal,0.865,,2.062,0.003007,0.269,1,False,,,,,False,14,bullish,with_trend,False,False,,1.9707,34.5,False,True,False,2008-02-22T13:00:00+00:00,1,2008-02-22T13:00:00+00:00,LONG,,counter,91.3,False,2,no_fvg,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6557,GBPUSD,2008-02-26T12:00:00+00:00,,,London,bullish,BOS BOS,proximal,1.9666,1.9641,1.9639,1.9707,,1.64,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,discount,0.0,,8.0,3.0,1.0,2.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2008-02-26T04:00:00+00:00,BOS,BOS,holding,True,pristine,True,0,1.54,1.46,1.46,marginal,0.988,0.215,3.393,0.002329,0.478,1,False,,,,,False,12,bullish,with_trend,False,False,,1.9753,65.4,False,True,False,2008-02-26T11:00:00+00:00,1,2008-02-26T11:00:00+00:00,LONG,,aligned,36.5,False,3,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6558,GBPUSD,2008-02-27T09:00:00+00:00,2008-02-27T09:00:00+00:00,2008-02-27T12:00:00+00:00,London,bullish,Range BOS,proximal,1.9857,1.9842,1.984,1.9899,,2.8,,sl,1.984,-1.0,-1.0,-1.0,-250.0,True,,0.529,-0.941,True,True,3,-1,-1,8.0,2.0,8,premium,0.0,,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-27T01:00:00+00:00,BOS,Range,holding,False,full,False,0,1.05,1.52,1.52,solid,0.435,,1.842,0.002986,0.385,1,False,,,,,False,9,bullish,with_trend,False,False,,1.9971,89.8,False,False,False,2008-02-27T08:00:00+00:00,1,2008-02-27T07:00:00+00:00,LONG,,counter,85.2,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6559,GBPUSD,2008-02-28T17:00:00+00:00,2008-02-29T08:00:00+00:00,2008-02-29T18:00:00+00:00,NY,bullish,BOS BOS,proximal,1.9829,1.976,1.9758,1.9936,,1.55,,friday_flat,1.9871,0.592,1.55,0.0,148.0,True,,1.042,-0.648,,,10,29,-1,26.0,17.0,11,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-28T06:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.74,1.03,1.03,marginal,1.825,0.327,0.109,0.003671,0.537,2,False,,,,,False,17,bullish,with_trend,False,False,,1.9922,119.2,False,False,False,2008-02-28T16:00:00+00:00,1,2008-02-28T15:00:00+00:00,LONG,False,aligned,32.1,False,5,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6560,GBPUSD,2008-03-03T14:00:00+00:00,2008-03-03T14:00:00+00:00,2008-03-03T14:00:00+00:00,NY,bullish,BOS BOS,proximal,1.9864,1.9828,1.9826,1.992,,1.56,,sl,1.9826,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,4.0,1.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-03T10:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.65,1.97,1.97,solid,1.099,,2.684,0.003093,0.382,1,False,,,,,False,14,bullish,with_trend,False,False,,1.9915,47.7,False,False,False,2008-03-03T13:00:00+00:00,1,2008-03-03T13:00:00+00:00,LONG,,aligned,40.6,False,4,no_fvg,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6561,GBPUSD,2008-03-05T07:00:00+00:00,2008-03-05T12:00:00+00:00,2008-03-05T14:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,1.9833,1.9854,1.9856,1.979,,2.05,,sl,1.9856,-1.0,-1.0,-1.0,-250.0,True,,0.87,-0.0,False,False,2,-1,-1,7.0,6.0,2,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-05T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.02,3.11,2.07,solid,0.804,,2.073,0.002364,0.789,0,False,,,,,False,7,bullish,against_trend,False,True,bearish,1.9744,70.6,False,False,True,2008-03-05T06:00:00+00:00,1,2008-03-05T06:00:00+00:00,SHORT,,aligned,61.4,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6562,GBPUSD,2008-03-06T12:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,1.9963,1.9929,1.9927,2.0033,,2.06,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-03-06T09:00:00+00:00,BOS,Confirm,holding,False,none,False,0,1.96,2.64,2.64,strong,1.087,,4.485,0.002943,0.344,0,False,,,,,False,12,bullish,with_trend,False,False,,2.0033,35.0,False,True,False,2008-03-06T11:00:00+00:00,1,2008-03-06T11:00:00+00:00,LONG,,counter,77.6,False,1,no_fvg,London,London,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6563,GBPUSD,2008-03-07T06:00:00+00:00,2008-03-07T07:00:00+00:00,2008-03-07T08:00:00+00:00,Asia,bullish,BOS BOS,proximal,2.0115,2.0095,2.0093,2.0156,,2.05,,tp1,2.0156,1.864,2.05,0.0,466.0,True,,1.864,-0.0,,,1,1,-1,7.0,2.0,6,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-07T00:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.47,1.15,1.15,marginal,0.764,,13.406,0.002357,0.444,0,False,,,,,False,6,bullish,with_trend,False,False,,2.0156,12.2,False,True,False,2008-03-07T05:00:00+00:00,1,2008-03-07T05:00:00+00:00,LONG,,counter,90.6,False,3,no_fvg,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6564,GBPUSD,2008-03-10T16:00:00+00:00,2008-03-11T09:00:00+00:00,2008-03-11T09:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,2.0151,2.0179,2.0181,1.9867,,10.14,,sl,2.0181,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,19.0,18.0,2,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-03-10T14:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.51,1.91,1.28,marginal,0.847,,1.172,0.003071,0.231,0,False,,,,,False,16,bullish,against_trend,False,True,bearish,2.0102,58.3,False,False,False,2008-03-10T15:00:00+00:00,1,2008-03-10T15:00:00+00:00,SHORT,,aligned,86.4,False,0,no_fvg,NY,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6565,GBPUSD,2008-03-11T14:00:00+00:00,2008-03-12T03:00:00+00:00,2008-03-12T09:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,2.0141,2.021,2.0212,1.9867,1.9821,3.97,4.64,sl,2.0212,-1.0,-1.0,-1.0,-250.0,True,,0.718,-0.127,True,False,6,-1,-1,18.0,16.0,5,premium,1.0,True,7.0,4.0,0.0,2.0,1.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-11T09:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,1,1.19,1.52,1.02,marginal,1.518,0.385,0.816,0.004414,0.597,0,False,,,,,False,14,bullish,against_trend,True,True,bearish,2.0002,75.5,False,False,True,2008-03-11T13:00:00+00:00,1,2008-03-11T11:00:00+00:00,SHORT,,aligned,64.1,False,0,fresh,London,Asia,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6566,GBPUSD,2008-03-11T16:00:00+00:00,2008-03-12T00:00:00+00:00,2008-03-12T03:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,2.0091,2.0143,2.0145,1.9867,1.9821,4.31,5.19,sl,2.0145,-1.0,-1.0,-1.0,-250.0,True,,0.111,-0.63,True,False,3,-1,-1,12.0,11.0,4,discount,1.0,True,8.0,4.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-11T12:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,2.86,1.99,1.33,marginal,1.014,0.67,0.73,0.004929,0.22,0,False,,,,,False,16,bullish,against_trend,True,True,bearish,1.9994,50.5,False,False,False,2008-03-11T15:00:00+00:00,1,2008-03-11T13:00:00+00:00,SHORT,,counter,26.9,False,0,fresh,London,Asia,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6567,GBPUSD,2008-03-12T15:00:00+00:00,,,NY,bullish,BOS BOS,proximal,2.0134,2.0088,2.0086,2.0204,,1.52,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,premium,0.0,,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-12T07:00:00+00:00,BOS,BOS,holding,True,partial,False,0,0.65,0.97,0.97,marginal,1.077,0.49,0.0,0.004086,0.591,0,False,,,,,False,15,bullish,with_trend,False,False,,2.024,117.8,False,False,False,2008-03-12T14:00:00+00:00,1,2008-03-12T09:00:00+00:00,LONG,,counter,65.4,False,2,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6568,GBPUSD,2008-03-14T11:00:00+00:00,2008-03-14T12:00:00+00:00,2008-03-14T13:00:00+00:00,London,bearish,BOS BOS,proximal,2.0313,2.0357,2.0359,2.015,,3.7,,sl,2.0359,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,8.0,5.0,7,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-14T04:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.54,1.44,1.44,marginal,1.455,0.277,7.208,0.002886,0.429,1,False,,,,,False,11,bearish,with_trend,False,False,,2.0213,,False,False,True,2008-03-14T10:00:00+00:00,1,2008-03-14T07:00:00+00:00,SHORT,,aligned,56.8,False,1,fresh,Asia,London,False,True,Fill only,A First Pullback,premium,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6569,GBPUSD,2008-03-17T10:00:00+00:00,2008-03-18T09:00:00+00:00,2008-03-18T16:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,2.0117,2.0234,2.0236,1.972,,3.39,,sl,2.0236,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.832,False,False,7,-1,-1,26.0,25.0,3,discount,1.0,True,6.0,4.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-03-17T07:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,2.22,1.57,1.05,marginal,1.944,,0.271,0.005914,0.4,0,False,,,,,False,10,bullish,against_trend,True,True,bearish,2.0049,26.3,False,False,True,2008-03-17T09:00:00+00:00,1,2008-03-17T08:00:00+00:00,SHORT,,counter,19.9,False,0,no_fvg,London,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6570,GBPUSD,2008-03-18T17:00:00+00:00,,,NY,bearish,BOS BOS,proximal,2.0343,2.0393,2.0395,2.0213,,2.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,51,premium,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-14T13:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.83,1.22,1.22,marginal,1.224,0.74,3.621,0.003921,0.396,1,False,,,,,False,17,bullish,against_trend,False,False,,1.9946,97.1,False,False,False,2008-03-18T16:00:00+00:00,1,2008-03-16T23:00:00+00:00,SHORT,,aligned,89.2,False,4,fresh,NY,NY,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6571,GBPUSD,2008-03-19T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,2.0078,2.0152,2.0154,1.9946,,1.78,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-03-19T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.95,1.23,1.23,marginal,1.652,,0.62,0.004357,0.611,0,False,,,,,False,9,bearish,with_trend,False,False,,1.9986,155.9,False,False,False,2008-03-19T08:00:00+00:00,1,2008-03-19T08:00:00+00:00,SHORT,,counter,40.6,False,1,no_fvg,Asia,London,True,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6572,GBPUSD,2008-03-24T05:00:00+00:00,2008-03-24T06:00:00+00:00,2008-03-24T08:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.9812,1.9832,1.9834,1.9782,,1.5,,sl,1.9812,0.0,-1.0,-1.0,0.0,True,,1.182,-0.0,False,False,2,-1,-1,60.0,3.0,9,premium,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-21T18:00:00+00:00,BOS,BOS,fading,False,full,False,0,2.77,1.12,1.12,marginal,1.063,,2.54,0.001693,0.667,0,False,,,,,False,5,bearish,with_trend,False,False,,1.9759,52.0,False,False,False,2008-03-24T04:00:00+00:00,1,2008-03-24T03:00:00+00:00,SHORT,True,aligned,52.4,False,3,fresh,NY,Asia,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
