setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A7373,NZDUSD,2008-02-19T13:00:00+00:00,2008-02-19T15:00:00+00:00,2008-02-19T19:00:00+00:00,NY,bullish,Confirmation BOS,proximal,0.7985,0.7967,0.7963,0.8022,,2.06,,sl,0.7963,-1.0,-1.0,-1.0,-250.0,True,,0.864,-0.0,True,False,4,-1,-1,11.0,4.0,9,premium,0.0,,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-19T04:00:00+00:00,BOS,Confirm,holding,False,none,False,0,4.33,1.25,1.25,marginal,0.803,,3.098,0.001743,0.214,0,False,,,,,False,13,bullish,with_trend,2008-02-19T12:00:00+00:00,1,2008-02-19T11:00:00+00:00,LONG,,counter,79.6,False,1,no_fvg,Asia,NY,True,True,Both,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7374,NZDUSD,2008-02-20T13:00:00+00:00,2008-02-20T16:00:00+00:00,2008-02-20T18:00:00+00:00,NY,bearish,BOS BOS,proximal,0.796,0.7982,0.7986,0.7924,,1.64,,sl,0.7986,-1.0,-1.0,-1.0,-250.0,True,,0.038,-0.577,True,False,2,-1,-1,7.0,4.0,4,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-20T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.94,1.45,1.45,marginal,0.768,0.085,2.305,0.002343,0.222,0,False,,,,,False,13,bearish,with_trend,2008-02-20T12:00:00+00:00,1,2008-02-20T12:00:00+00:00,SHORT,,counter,48.3,False,2,fresh,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7375,NZDUSD,2008-02-22T04:00:00+00:00,,,Asia,bullish,BOS BOS,proximal,0.7988,0.7969,0.7965000000000001,0.8022,,1.79,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,18,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-02-21T10:00:00+00:00,BOS,BOS,holding,False,full,False,1,0.54,1.07,1.07,marginal,0.868,,1.736,0.001729,0.733,0,False,,,,,False,4,bullish,with_trend,2008-02-22T03:00:00+00:00,1,2008-02-21T13:00:00+00:00,LONG,,counter,75.4,False,2,fresh,London,Asia,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7376,NZDUSD,2008-02-22T09:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.8012,0.7997,0.7993,0.8073,,4.07,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-22T01:00:00+00:00,BOS,BOS,holding,False,full,False,0,1.83,1.94,1.94,solid,0.606,,1.654,0.001814,0.455,1,False,,,,,False,9,bullish,with_trend,2008-02-22T08:00:00+00:00,1,2008-02-22T07:00:00+00:00,LONG,,counter,64.3,False,2,fresh,Asia,London,True,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7377,NZDUSD,2008-02-27T08:00:00+00:00,2008-02-27T10:00:00+00:00,2008-02-27T18:00:00+00:00,London,bullish,BOS BOS,proximal,0.8176,0.8156,0.8152,0.821,,1.7,,sl,0.8152,-1.0,-1.0,-1.0,-250.0,True,,0.917,-0.958,False,False,8,-1,-1,4.0,3.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-27T06:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.53,1.27,1.27,marginal,0.725,,2.673,0.002207,0.313,0,False,,,,,False,8,bullish,with_trend,2008-02-27T07:00:00+00:00,1,2008-02-27T07:00:00+00:00,LONG,,counter,76.6,False,3,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7378,NZDUSD,2008-02-29T07:00:00+00:00,2008-02-29T07:00:00+00:00,2008-02-29T07:00:00+00:00,London,bullish,BOS BOS,proximal,0.8158,0.8134,0.8130000000000001,0.8214,,2.33,,sl,0.8130000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-29T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.44,1.03,1.03,marginal,0.982,,2.407,0.002036,0.35,0,False,,,,,False,7,bullish,with_trend,2008-02-29T06:00:00+00:00,1,2008-02-29T06:00:00+00:00,LONG,,counter,75.7,False,5,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7379,NZDUSD,2008-02-29T11:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.8139,0.8171,0.8175,0.8065,,2.31,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-29T06:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.76,1.76,1.17,marginal,1.005,0.503,1.221,0.002786,0.75,0,False,,,,,False,11,bullish,against_trend,2008-02-29T10:00:00+00:00,1,2008-02-29T10:00:00+00:00,SHORT,,aligned,74.5,False,0,fresh,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7380,NZDUSD,2008-03-05T09:00:00+00:00,2008-03-05T11:00:00+00:00,2008-03-05T14:00:00+00:00,London,bearish,BOS BOS,proximal,0.7961,0.7987,0.7990999999999999,0.7947,,0.54,,sl,0.7990999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.4,-0.867,False,False,3,-1,-1,6.0,3.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-05T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.17,1.32,1.32,marginal,1.048,,3.095,0.0021,0.545,0,False,,,,,False,9,bearish,with_trend,2008-03-05T08:00:00+00:00,1,2008-03-05T08:00:00+00:00,SHORT,,counter,22.6,False,3,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7381,NZDUSD,2008-03-07T12:00:00+00:00,2008-03-07T12:00:00+00:00,2008-03-07T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.7984,0.7957,0.7953,0.8032,,1.78,,sl,0.7953,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,2.0,1.0,2,discount,1.0,True,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2008-03-07T10:00:00+00:00,CHoCH,CHoCH,holding,False,none,True,0,1.42,1.98,1.32,marginal,0.988,,0.773,0.002329,0.696,0,False,,,,,False,12,bearish,against_trend,2008-03-07T11:00:00+00:00,1,2008-03-07T11:00:00+00:00,LONG,,aligned,38.9,False,0,no_fvg,London,London,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7382,NZDUSD,2008-03-10T17:00:00+00:00,2008-03-10T17:00:00+00:00,2008-03-10T19:00:00+00:00,NY,bearish,BOS BOS,proximal,0.7896,0.7924,0.7928,0.7881,,0.54,,tp1,0.7881,0.469,0.54,0.0,117.25,True,,0.469,-0.062,,,2,2,-1,2.0,1.0,2,discount,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-03-10T15:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.66,1.08,1.08,marginal,0.926,,2.044,0.002593,0.292,0,False,,,,,False,17,bearish,with_trend,2008-03-10T16:00:00+00:00,1,2008-03-10T16:00:00+00:00,SHORT,,counter,14.9,False,1,no_fvg,NY,NY,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7383,NZDUSD,2008-03-11T09:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,0.7943,0.7921,0.7917000000000001,0.7978,0.8016,1.59,3.32,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,4,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-11T05:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,1.66,1.52,1.01,marginal,0.826,,0.964,0.002179,0.389,0,False,,,,,False,9,bearish,against_trend,2008-03-11T08:00:00+00:00,1,2008-03-11T07:00:00+00:00,LONG,,aligned,48.2,False,0,no_fvg,Asia,London,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7384,NZDUSD,2008-03-25T16:00:00+00:00,,,NY,bearish,CHoCH CHoCH,proximal,0.8117,0.8147,0.8150999999999999,0.8039,,2.6,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,100,premium,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-19T10:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.2,1.62,1.08,marginal,1.48,0.228,3.813,0.001757,0.269,0,False,,,,,False,16,bullish,against_trend,2008-03-25T15:00:00+00:00,1,2008-03-19T17:00:00+00:00,SHORT,,aligned,147.6,False,0,fresh,London,NY,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7385,NZDUSD,2008-03-25T16:00:00+00:00,2008-03-26T00:00:00+00:00,2008-03-26T07:00:00+00:00,NY,bullish,BOS BOS,proximal,0.8042,0.8011,0.8007000000000001,0.8101,,1.9,,sl,0.8007000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.086,-0.914,False,False,7,-1,-1,15.0,10.0,7,premium,0.0,,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-25T09:00:00+00:00,BOS,BOS,holding,False,none,False,1,1.6,1.24,1.24,marginal,1.096,,2.962,0.002464,0.259,2,False,,,,,False,16,bullish,with_trend,2008-03-25T15:00:00+00:00,1,2008-03-25T14:00:00+00:00,LONG,,counter,82.2,False,1,no_fvg,London,Asia,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7386,NZDUSD,2008-03-26T11:00:00+00:00,2008-03-26T15:00:00+00:00,2008-03-27T07:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.8017,0.7982,0.7978000000000001,0.808,,1.8,,sl,0.8017,0.0,-1.0,-1.0,0.0,True,,1.103,-0.436,False,False,16,-1,-1,8.0,7.0,4,discount,0.0,False,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-26T07:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,1.68,1.47,0.98,marginal,1.382,0.803,0.847,0.002243,0.355,0,False,,,,,False,11,bearish,against_trend,2008-03-26T10:00:00+00:00,1,2008-03-26T08:00:00+00:00,LONG,False,aligned,28.7,False,0,fresh,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7387,NZDUSD,2008-03-27T08:00:00+00:00,2008-03-27T08:00:00+00:00,2008-03-27T11:00:00+00:00,London,bearish,BOS BOS,proximal,0.8041,0.8059,0.8062999999999999,0.7995,,2.56,,sl,0.8062999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.227,-0.727,True,True,3,-1,-1,4.0,1.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-27T04:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.99,1.73,1.73,solid,0.757,,1.946,0.00185,0.857,1,False,,,,,False,8,bearish,with_trend,2008-03-27T07:00:00+00:00,1,2008-03-27T07:00:00+00:00,SHORT,,counter,47.8,False,1,no_fvg,Asia,London,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7388,NZDUSD,2008-03-28T14:00:00+00:00,,,NY,bearish,BOS BOS,proximal,0.8036,0.8065,0.8069,0.7986,,1.72,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-28T09:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.69,1.26,1.26,marginal,1.129,0.271,1.355,0.002214,0.72,0,False,,,,,False,14,bearish,with_trend,2008-03-28T13:00:00+00:00,1,2008-03-28T13:00:00+00:00,SHORT,,aligned,62.5,False,2,fresh,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7389,NZDUSD,2008-03-31T18:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,0.7927,0.7948,0.7951999999999999,0.7891,0.7845,1.71,3.9,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,14,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-31T04:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,1.46,1.25,1.25,marginal,0.758,0.58,6.822,0.002243,0.529,0,False,,,,,False,18,bearish,with_trend,2008-03-31T17:00:00+00:00,1,2008-03-31T12:00:00+00:00,SHORT,,counter,37.1,False,1,fresh,Asia,NY,False,False,never_filled,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7390,NZDUSD,2008-04-02T12:00:00+00:00,,,London,bearish,CHoCH CHoCH,proximal,0.7947,0.7971,0.7975,0.7903,0.7891,1.83,2.33,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,64,discount,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-28T18:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,1,2.5,1.81,1.21,marginal,0.892,,0.624,0.002243,0.8,0,False,,,,,False,12,bearish,with_trend,2008-04-02T11:00:00+00:00,1,2008-03-28T19:00:00+00:00,SHORT,,counter,46.2,False,0,no_fvg,NY,London,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7391,NZDUSD,2008-04-02T12:00:00+00:00,2008-04-02T12:00:00+00:00,2008-04-02T22:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.7883,0.7857,0.7853,0.7924,,1.58,,sl,0.7853,-1.0,-1.0,-1.0,-250.0,True,,0.933,-0.9,True,True,10,-1,-1,3.0,1.0,3,premium,1.0,True,6.0,4.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-04-02T09:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.56,1.89,1.26,marginal,0.868,,0.71,0.002536,0.636,0,False,,,,,False,12,bearish,against_trend,2008-04-02T11:00:00+00:00,1,2008-04-02T11:00:00+00:00,LONG,,counter,71.1,False,0,no_fvg,London,London,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7392,NZDUSD,2008-04-08T08:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,0.7883,0.7862,0.7858,0.7924,,1.95,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,30,discount,0.0,,10.0,4.0,1.0,2.0,2.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-04-07T02:00:00+00:00,BOS,Confirm,holding,True,pristine,True,0,1.25,1.2,1.2,marginal,0.891,0.367,2.674,0.001907,0.412,2,False,,,,,False,8,bullish,with_trend,2008-04-08T07:00:00+00:00,1,2008-04-07T09:00:00+00:00,LONG,,aligned,41.6,False,1,fresh,Asia,London,True,False,never_filled,A First Pullback,premium,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7393,NZDUSD,2008-04-14T15:00:00+00:00,2008-04-14T20:00:00+00:00,2008-04-14T20:00:00+00:00,NY,bearish,BOS BOS,proximal,0.7902,0.7918,0.7921999999999999,0.7866,,2.25,,sl,0.7921999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,9.0,7.0,4,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-04-14T11:00:00+00:00,BOS,BOS,holding,False,none,False,1,0.85,1.33,1.33,marginal,0.639,,2.289,0.001879,0.25,1,False,,,,,False,15,bearish,with_trend,2008-04-14T14:00:00+00:00,1,2008-04-14T13:00:00+00:00,SHORT,,counter,29.1,False,2,no_fvg,London,NY,True,False,OB only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7394,NZDUSD,2008-04-15T13:00:00+00:00,2008-04-15T22:00:00+00:00,2008-04-16T02:00:00+00:00,NY,bearish,BOS BOS,proximal,0.7905,0.7935,0.7938999999999999,0.7838,,2.23,,tp1,0.7838,1.971,2.23,0.0,492.75,True,,1.971,-0.0,,,4,4,-1,16.0,14.0,7,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-15T06:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.51,1.56,1.56,solid,1.087,0.543,3.301,0.002393,0.346,0,False,,,,,False,13,bearish,with_trend,2008-04-15T12:00:00+00:00,1,2008-04-15T08:00:00+00:00,SHORT,False,counter,40.2,False,3,fresh,Asia,Other,False,False,Neither,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7395,NZDUSD,2008-04-16T07:00:00+00:00,2008-04-16T12:00:00+00:00,2008-04-16T16:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.7912,0.7933,0.7937,0.7867,,2.14,,sl,0.7912,0.0,2.14,0.0,0.0,True,,1.24,-0.0,True,True,4,10,-1,31.0,30.0,26,premium,0.0,False,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2008-04-15T05:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,2,2.45,2.12,1.42,marginal,0.922,,0.977,0.001843,0.529,0,False,,,,,False,7,bullish,against_trend,2008-04-16T06:00:00+00:00,1,2008-04-15T06:00:00+00:00,SHORT,False,aligned,86.1,False,0,stale,Asia,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7396,NZDUSD,2008-04-21T04:00:00+00:00,2008-04-21T04:00:00+00:00,2008-04-21T12:00:00+00:00,Asia,bearish,CHoCH CHoCH,proximal,0.7913,0.7929,0.7933,0.7881,,2.0,,sl,0.7933,-1.0,-1.0,-1.0,-250.0,True,,0.65,-0.95,False,False,8,-1,-1,69.0,13.0,20,premium,1.0,True,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-04-18T07:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,1.56,2.12,1.41,marginal,0.646,,1.831,0.001857,0.5,3,False,,,,,False,4,bullish,against_trend,2008-04-21T03:00:00+00:00,1,2008-04-18T14:00:00+00:00,SHORT,,aligned,96.9,False,0,fresh,London,Asia,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7397,NZDUSD,2008-04-21T13:00:00+00:00,2008-04-21T15:00:00+00:00,2008-04-21T22:00:00+00:00,NY,bullish,BOS BOS,proximal,0.7927,0.7912,0.7908000000000001,0.7967,,2.67,,sl,0.7927,0.0,-1.0,-1.0,0.0,True,,1.053,-0.368,True,True,7,-1,-1,5.0,4.0,3,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",True,h1_only,2008-04-21T10:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.09,1.79,1.79,solid,0.706,0.193,2.183,0.001557,0.273,0,False,,,,,False,13,bullish,with_trend,2008-04-21T12:00:00+00:00,1,2008-04-21T11:00:00+00:00,LONG,False,counter,64.2,False,1,fresh,London,NY,False,True,Fill only,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7398,NZDUSD,2008-04-22T17:00:00+00:00,2008-04-23T21:00:00+00:00,2008-04-24T14:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,0.7936,0.7897,0.7893,0.8015,,2.03,,sl,0.7893,-1.0,-1.0,-1.0,-250.0,True,,0.349,-0.907,False,False,17,-1,-1,39.0,38.0,11,premium,0.0,False,4.0,3.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-04-22T06:00:00+00:00,CHoCH,CHoCH,holding,False,full,False,1,1.29,1.63,1.09,marginal,1.561,,1.07,0.002243,0.857,0,False,,,,,False,17,bearish,against_trend,2008-04-22T16:00:00+00:00,1,2008-04-22T07:00:00+00:00,LONG,,counter,63.7,False,0,fresh,Asia,Other,False,False,Neither,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7399,NZDUSD,2008-04-23T08:00:00+00:00,2008-04-23T12:00:00+00:00,2008-04-23T13:00:00+00:00,London,bullish,BOS BOS,proximal,0.7994,0.7976,0.7972,0.8011,,0.94,,sl,0.7972,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,7.0,5.0,3,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-04-23T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.38,1.08,1.08,marginal,0.887,,1.647,0.001579,0.643,0,False,,,,,False,8,bullish,with_trend,2008-04-23T07:00:00+00:00,1,2008-04-23T07:00:00+00:00,LONG,,counter,89.4,False,2,no_fvg,Asia,London,False,True,Fill only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7400,NZDUSD,2008-04-25T11:00:00+00:00,2008-04-27T22:00:00+00:00,2008-04-27T22:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.7853,0.787,0.7874,0.7825,,1.65,,sl,0.7874,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,65.0,15.0,6,discount,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-04-25T05:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,2.85,1.77,1.77,solid,0.553,0.468,2.681,0.00235,0.462,0,False,,,,,False,11,bearish,with_trend,2008-04-25T10:00:00+00:00,1,2008-04-25T06:00:00+00:00,SHORT,,counter,28.6,False,1,fresh,Asia,Other,False,False,Neither,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7401,NZDUSD,2008-04-28T06:00:00+00:00,2008-04-28T07:00:00+00:00,2008-04-28T14:00:00+00:00,Asia,bearish,Confirmation BOS,proximal,0.7865,0.7888,0.7891999999999999,0.779,,3.26,,sl,0.7865,0.0,3.26,3.556,0.0,True,,1.111,-0.444,True,True,7,15,-1,78.0,27.0,28,premium,0.0,,5.0,4.0,0.0,0.0,0.0,1.0,structure,False,h1_only,2008-04-25T01:00:00+00:00,BOS,Confirm,holding,False,full,False,2,1.91,1.05,1.05,marginal,0.924,,3.062,0.002057,0.789,0,False,,,,,False,6,bearish,with_trend,2008-04-28T05:00:00+00:00,1,2008-04-25T03:00:00+00:00,SHORT,False,aligned,87.5,False,1,stale,Asia,London,True,False,OB only,,,True,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A7402,NZDUSD,2008-04-28T15:00:00+00:00,,,NY,bearish,Confirmation BOS,proximal,0.7906,0.7935,0.7938999999999999,0.786,0.7852,1.59,1.86,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,53,premium,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-04-24T09:00:00+00:00,BOS,Confirm,holding,False,none,False,1,0.67,1.1,1.1,marginal,1.458,,3.675,0.001714,0.6,1,False,,,,,False,15,bearish,with_trend,2008-04-28T14:00:00+00:00,1,2008-04-24T13:00:00+00:00,SHORT,,aligned,130.2,False,1,no_fvg,London,NY,False,False,never_filled,,,False,"Asian Range: 20:00-00:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
